"Answer Id","Answer Method","Answer User Id","Answered Time","Attribute","Business Unit","Deactivation Date Time","Deactivation Reason","Deactivation User","Entity Id","Entity Type Code","Instance Seq","Answer Is Deactivated","Locale","Localized Value","Question Code","Date Time","Deactivations 0 Is Deactivated","Reason","User","Repetition","Secondary","Secondary Answer 1","Secondary Answer 2","Secondary Answer 3","Secondary Answer 4","Answer Uom Code","Value","Value Type","Experiment Id","Experiment Name","Randomization Strategy Code","Set Info Is Deactivated","Entry Id","Plant Barcode Id","Plant Number","Brand","Catalog Name","Material ID","Treatment Notes","Variable 1 Condensed String","Variable 1 Is Blocking Factor Only","Variable 1 Item 1 Label","Variable 1 Item 1 Level","Variable 1 Item 1 Uom Code","Variable 2 Condensed String","Variable 2 Is Blocking Factor Only","Variable 2 Item 1 Label","Variable 2 Item 1 Level","Variable 2 Item 1 Uom Code","Variable 3 Condensed String","Variable 3 Is Blocking Factor Only","Variable 3 Item 1 Label","Variable 3 Item 1 Level","Variable 3 Item 1 Uom Code","Rule Value","Replicate Number","Treatment Id","Treatment Number","Set Name","Set Id"
"7cbc6ccf-8c9b-4a53-9b99-57fa81a28348","User Collected","BTKREBE","2021-09-30T19:20:20Z","Primary Business","Plant Biotechnology",,,,"7275094","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275094,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,1,791637,31,"71934 ABUTH L01",82392
"b6e4f146-89ac-4219-9104-49db2698fb4a","User Collected","BTKREBE","2021-09-30T19:19:27Z","Primary Business","Plant Biotechnology",,,,"7275080","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275080,,,,,,,"Chemical BCS-CF88462 SL 707 (707 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,5,791631,25,"71934 ABUTH L01",82392
"2295b444-971d-46ba-aa4c-a0779adf6818","User Collected","BTKREBE","2021-09-30T19:22:07Z","Primary Business","Plant Biotechnology",,,,"7275123","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275123,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,6,791645,39,"71934 ABUTH L01",82392
"9df1def5-23ec-49d0-8ec0-77da9eccd128","User Collected","BTKREBE","2021-09-30T19:19:00Z","Primary Business","Plant Biotechnology",,,,"7275072","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275072,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,3,791629,23,"71934 ABUTH L01",82392
"c46dfb84-215c-4ef2-872c-7d6ab6327322","User Collected","BTKREBE","2021-09-30T19:24:52Z","Primary Business","Plant Biotechnology",,,,"7275146","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275146,,,,,,,"Chemical MON 301286
Percent Loading 12.4
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 140
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,5,791653,47,"71934 ABUTH L01",82392
"0d06b802-f414-482f-84c3-2d24e1aaecfe","User Collected","BTKREBE","2021-09-30T19:20:41Z","Primary Business","Plant Biotechnology",,,,"7275098","SET_ENTRY","C3774-I12",false,"en-US","90","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","90","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275098,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,5,791637,31,"71934 ABUTH L01",82392
"5df1b77b-f75f-427a-8e0a-499731f8ca1d","User Collected","BTKREBE","2021-09-30T19:25:16Z","Primary Business","Plant Biotechnology",,,,"7275151","SET_ENTRY","C3774-I12",false,"en-US","0","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","0","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",true,7275151,,,,,,,"No Chemical
No Percent Loading
No Rate
No Relative Rate NUMBER
No Application Timing TEXT
No Application Method METHOD
No Application Volume
No Mix Size",false,"No Chemical","","","Weeds 518",true,"Weeds",518,,,,,,,"Data Quality - Protocol Execution",4,791655,49,"71934 ABUTH L01",82392
"b053ab58-e23d-4eb0-87a6-26b256518897","User Collected","BTKREBE","2021-09-30T19:20:17Z","Primary Business","Plant Biotechnology",,,,"7275093","SET_ENTRY","C3774-I12",false,"en-US","80","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","80","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275093,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,6,791635,29,"71934 ABUTH L01",82392
"a7fc603c-aa75-4ed7-b15e-5710365b1ba0","User Collected","BTKREBE","2021-09-30T19:18:53Z","Primary Business","Plant Biotechnology",,,,"7275070","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275070,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,1,791629,23,"71934 ABUTH L01",82392
"74957e88-a838-4c4f-bba2-3d0891d6920a","User Collected","BTKREBE","2021-09-30T19:25:13Z","Primary Business","Plant Biotechnology",,,,"7275149","SET_ENTRY","C3774-I12",false,"en-US","0","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","0","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",true,7275149,,,,,,,"No Chemical
No Percent Loading
No Rate
No Relative Rate NUMBER
No Application Timing TEXT
No Application Method METHOD
No Application Volume
No Mix Size",false,"No Chemical","","","Weeds 518",true,"Weeds",518,,,,,,,"Data Quality - Protocol Execution",2,791655,49,"71934 ABUTH L01",82392
"d8ecd1a4-6221-4638-ad20-950d5b93d00b","User Collected","BTKREBE","2021-09-30T19:20:09Z","Primary Business","Plant Biotechnology",,,,"7275090","SET_ENTRY","C3774-I12",false,"en-US","80","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","80","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275090,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,3,791635,29,"71934 ABUTH L01",82392
"1882df62-95da-4779-94e3-270f35bae625","User Collected","BTKREBE","2021-09-30T19:21:19Z","Primary Business","Plant Biotechnology",,,,"7275109","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275109,,,,,,,"Chemical MON 301945
Percent Loading 35
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,4,791641,35,"71934 ABUTH L01",82392
"414b609f-a338-4a34-98e7-ba0c2f665de6","User Collected","BTKREBE","2021-09-30T19:20:23Z","Primary Business","Plant Biotechnology",,,,"7275095","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275095,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,2,791637,31,"71934 ABUTH L01",82392
"4f56f096-0410-48a4-9d46-af38b629669f","User Collected","BTKREBE","2021-09-30T19:20:53Z","Primary Business","Plant Biotechnology",,,,"7275101","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275101,,,,,,,"Chemical MON 301945
Percent Loading 35
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,2,791639,33,"71934 ABUTH L01",82392
"f3ad014e-1e7f-47ca-84cc-5a2316028d23","User Collected","BTKREBE","2021-09-30T19:22:26Z","Primary Business","Plant Biotechnology",,,,"7275129","SET_ENTRY","C3774-I12",false,"en-US","95","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","95","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275129,,,,,,,"Chemical MON 119144
Percent Loading 37.5
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,6,791647,41,"71934 ABUTH L01",82392
"97772012-7d6a-455c-b584-6014af86651a","User Collected","BTKREBE","2021-09-30T19:21:37Z","Primary Business","Plant Biotechnology",,,,"7275114","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275114,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,3,791643,37,"71934 ABUTH L01",82392
"b21c4b42-540c-4582-8f6f-f9cf81649587","User Collected","BTKREBE","2021-09-30T19:20:56Z","Primary Business","Plant Biotechnology",,,,"7275102","SET_ENTRY","C3774-I12",false,"en-US","90","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","90","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275102,,,,,,,"Chemical MON 301945
Percent Loading 35
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,3,791639,33,"71934 ABUTH L01",82392
"829e35d1-9ede-440d-b344-78153afb6fac","User Collected","BTKREBE","2021-09-30T19:21:40Z","Primary Business","Plant Biotechnology",,,,"7275115","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275115,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,4,791643,37,"71934 ABUTH L01",82392
"ec52dadd-e47c-43f9-b3ac-6102f10a2c58","User Collected","BTKREBE","2021-09-30T19:19:07Z","Primary Business","Plant Biotechnology",,,,"7275074","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275074,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 560
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 1260
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.5
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 1
Relative Rate 1.0x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,5,791629,23,"71934 ABUTH L01",82392
"91f43d85-97f8-4b40-9e7c-7f25f1674026","User Collected","BTKREBE","2021-09-30T19:20:02Z","Primary Business","Plant Biotechnology",,,,"7275089","SET_ENTRY","C3774-I12",false,"en-US","80","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","80","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275089,,,,,,,"Chemical BCS-CF88462 SL 888 (888 g/L)
Percent Loading 36
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,2,791635,29,"71934 ABUTH L01",82392
"c2eecd91-b039-40c4-998e-91c3841f5671","User Collected","BTKREBE","2021-09-30T19:24:32Z","Primary Business","Plant Biotechnology",,,,"7275141","SET_ENTRY","C3774-I12",false,"en-US","100","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","100","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275141,,,,,,,"Chemical MON 301286
Percent Loading 12.4
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 70
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,6,791651,45,"71934 ABUTH L01",82392
"2bf72d6b-ca58-4e63-bd8d-f39d8dad78bd","User Collected","BTKREBE","2021-09-30T19:21:47Z","Primary Business","Plant Biotechnology",,,,"7275117","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275117,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,6,791643,37,"71934 ABUTH L01",82392
"378522eb-745b-4690-a11b-ce0fd24cdf44","User Collected","BTKREBE","2021-09-30T19:21:43Z","Primary Business","Plant Biotechnology",,,,"7275116","SET_ENTRY","C3774-I12",false,"en-US","80","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","80","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275116,,,,,,,"Chemical MON301848
Percent Loading 11
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,5,791643,37,"71934 ABUTH L01",82392
"bf1c515c-7386-4678-a7f8-f4584d461187","User Collected","BTKREBE","2021-09-30T19:18:40Z","Primary Business","Plant Biotechnology",,,,"7275066","SET_ENTRY","C3774-I12",false,"en-US","85","HERBIP",,,,,,"User Collected,21 Days,Weeds","ANSM: User Collected","TATET: 21 Days","TAXA: Weeds",,"PCT","85","NUMBER",12517,"2021_STVOSS_ SBDW0003_XtendiMax_4","rcb",false,7275066,,,,,,,"Chemical 524-617
Percent Loading 29
Rate 280
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical GLYPHOSATE AS K SALT SL 575 (575 GA/L)
Percent Loading 41.8
Rate 630
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical INTACT 59770 CP
Percent Loading 43.2
Rate 0.25
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45
Chemical MON 51817
Percent Loading 100
Rate 0.5
Relative Rate 0.5x
Application Timing 4-6""
Application Method Broadcast - Foliar
Application Volume 15
Mix Size 45",false,"Chemical","MON 51817",,"Weeds 518",true,"Weeds",518,,,,,,,,3,791627,21,"71934 ABUTH L01",82392
